,Name,Type,Size,Shape,Datatype
1655,AwakeEventData/TT41.BTV.412353/Image/offsetCalSet2,Dataset,4,"(4,)",float64
1656,AwakeEventData/TT41.BTV.412353/Image/pixelCalSet1,Dataset,4,"(4,)",float64
1657,AwakeEventData/TT41.BTV.412353/Image/pixelCalSet2,Dataset,4,"(4,)",float64
1658,AwakeEventData/TT41.BTV.412353/Image/planeSet1,Dataset,1,"(1,)",int32
1659,AwakeEventData/TT41.BTV.412353/Image/planeSet2,Dataset,1,"(1,)",int32
1660,AwakeEventData/TT41.BTV.412353/Image/positionSet1,Dataset,1,"(1,)",float64
1661,AwakeEventData/TT41.BTV.412353/Image/positionSet2,Dataset,1,"(1,)",float64
1662,AwakeEventData/TT41.BTV.412353/Image/propType,Dataset,1,"(1,)",int32
1663,AwakeEventData/TT41.BTV.412353/Image/rightBottomReference,Dataset,2,"(2,)",int16
1664,AwakeEventData/TT41.BTV.412353/Image/rightTopReference,Dataset,2,"(2,)",int16
1665,AwakeEventData/TT41.BTV.412353/Image/saturationThreshold,Dataset,1,"(1,)",int16
1666,AwakeEventData/TT41.BTV.412353/Image/screenSelect,Dataset,1,"(1,)",int32
1667,AwakeEventData/TT41.BTV.412353/Image/screenSelectStr,Dataset,4,"(4,)",|S10
1668,AwakeEventData/TT41.BTV.412353/Image/screenSelect_max,Dataset,1,"(1,)",int32
1669,AwakeEventData/TT41.BTV.412353/Image/screenSelect_min,Dataset,1,"(1,)",int32
1670,AwakeEventData/TT41.BTV.412353/Image/secondLamp,Dataset,1,"(1,)",int16
1671,AwakeEventData/TT41.BTV.412353/Image/secondLamp_max,Dataset,1,"(1,)",int16
1672,AwakeEventData/TT41.BTV.412353/Image/secondLamp_min,Dataset,1,"(1,)",int16
1673,AwakeEventData/TT41.BTV.412353/Image/sigmaSet1,Dataset,1,"(1,)",float64
1674,AwakeEventData/TT41.BTV.412353/Image/sigmaSet2,Dataset,1,"(1,)",float64
1675,AwakeEventData/TT41.BTV.412353/Image/superCycleNb,Dataset,1,"(1,)",int32
1676,AwakeEventData/TT41.BTV.412353/Image/userImageSelection,Dataset,1,"(1,)",Unsupported Datatype
1677,AwakeEventData/TT41.BTV.412353/Image/userImageSelectionNumber,Dataset,1,"(1,)",int16
1678,AwakeEventData/TT41.BTV.412353/Image/videoGain,Dataset,1,"(1,)",int32
1679,AwakeEventData/TT41.BTV.412426,Group,,,
1680,AwakeEventData/TT41.BTV.412426/Acquisition,Group,,,
1681,AwakeEventData/TT41.BTV.412426/Acquisition/acqCounter,Dataset,1,"(1,)",int32
1682,AwakeEventData/TT41.BTV.412426/Acquisition/acqDesc,Dataset,1,"(1,)",|S7
1683,AwakeEventData/TT41.BTV.412426/Acquisition/acqMsg,Dataset,1,"(1,)",|S2
1684,AwakeEventData/TT41.BTV.412426/Acquisition/acqState,Dataset,1,"(1,)",int32
1685,AwakeEventData/TT41.BTV.412426/Acquisition/acqTime,Dataset,1,"(1,)",|S26
1686,AwakeEventData/TT41.BTV.412426/Acquisition/acqTimeInCycle,Dataset,1,"(1,)",float64
1687,AwakeEventData/TT41.BTV.412426/Acquisition/amplitudeSet1,Dataset,1,"(1,)",float64
1688,AwakeEventData/TT41.BTV.412426/Acquisition/amplitudeSet2,Dataset,1,"(1,)",float64
1689,AwakeEventData/TT41.BTV.412426/Acquisition/beamID,Dataset,1,"(1,)",int32
1690,AwakeEventData/TT41.BTV.412426/Acquisition/cameraOffset,Dataset,1,"(1,)",int16
1691,AwakeEventData/TT41.BTV.412426/Acquisition/cameraOffset_max,Dataset,1,"(1,)",int16
1692,AwakeEventData/TT41.BTV.412426/Acquisition/cameraOffset_min,Dataset,1,"(1,)",int16
1693,AwakeEventData/TT41.BTV.412426/Acquisition/cameraSwitch,Dataset,1,"(1,)",int32
1694,AwakeEventData/TT41.BTV.412426/Acquisition/cameraZoom,Dataset,1,"(1,)",int32
1695,AwakeEventData/TT41.BTV.412426/Acquisition/cycleTime,Dataset,1,"(1,)",|S26
1696,AwakeEventData/TT41.BTV.412426/Acquisition/descSet1,Dataset,1,"(1,)",|S21
1697,AwakeEventData/TT41.BTV.412426/Acquisition/descSet2,Dataset,1,"(1,)",|S19
1698,AwakeEventData/TT41.BTV.412426/Acquisition/deviceName,Dataset,1,"(1,)",|S15
1699,AwakeEventData/TT41.BTV.412426/Acquisition/filterSelect,Dataset,1,"(1,)",int32
1700,AwakeEventData/TT41.BTV.412426/Acquisition/filterSelectStr,Dataset,4,"(4,)",|S9
1701,AwakeEventData/TT41.BTV.412426/Acquisition/filterSelect_max,Dataset,1,"(1,)",int32
1702,AwakeEventData/TT41.BTV.412426/Acquisition/filterSelect_min,Dataset,1,"(1,)",int32
1703,AwakeEventData/TT41.BTV.412426/Acquisition/firstLamp,Dataset,1,"(1,)",int16
1704,AwakeEventData/TT41.BTV.412426/Acquisition/firstLamp_max,Dataset,1,"(1,)",int16
1705,AwakeEventData/TT41.BTV.412426/Acquisition/firstLamp_min,Dataset,1,"(1,)",int16
1706,AwakeEventData/TT41.BTV.412426/Acquisition/leftBottomReference,Dataset,2,"(2,)",int16
1707,AwakeEventData/TT41.BTV.412426/Acquisition/leftTopReference,Dataset,2,"(2,)",int16
1708,AwakeEventData/TT41.BTV.412426/Acquisition/mire,Dataset,1,"(1,)",int32
1709,AwakeEventData/TT41.BTV.412426/Acquisition/nbAcq,Dataset,1,"(1,)",int32
1710,AwakeEventData/TT41.BTV.412426/Acquisition/nbDataSets,Dataset,1,"(1,)",int32
1711,AwakeEventData/TT41.BTV.412426/Acquisition/nbGates,Dataset,1,"(1,)",int32
1712,AwakeEventData/TT41.BTV.412426/Acquisition/nbPtsPerProjInSet1,Dataset,1,"(1,)",int32
1713,AwakeEventData/TT41.BTV.412426/Acquisition/nbPtsPerProjInSet2,Dataset,1,"(1,)",int32
1714,AwakeEventData/TT41.BTV.412426/Acquisition/observables,Dataset,1,"(1,)",int32
1715,AwakeEventData/TT41.BTV.412426/Acquisition/offsetCalSet1,Dataset,4,"(4,)",float64
1716,AwakeEventData/TT41.BTV.412426/Acquisition/offsetCalSet2,Dataset,4,"(4,)",float64
1717,AwakeEventData/TT41.BTV.412426/Acquisition/offsetSet1,Dataset,1,"(1, 1)",float64
1718,AwakeEventData/TT41.BTV.412426/Acquisition/offsetSet2,Dataset,1,"(1, 1)",float64
1719,AwakeEventData/TT41.BTV.412426/Acquisition/pixelCalSet1,Dataset,4,"(4,)",float64
1720,AwakeEventData/TT41.BTV.412426/Acquisition/pixelCalSet2,Dataset,4,"(4,)",float64
1721,AwakeEventData/TT41.BTV.412426/Acquisition/planeSet1,Dataset,1,"(1,)",int32
1722,AwakeEventData/TT41.BTV.412426/Acquisition/planeSet2,Dataset,1,"(1,)",int32
1723,AwakeEventData/TT41.BTV.412426/Acquisition/positionSet1,Dataset,1,"(1,)",float64
1724,AwakeEventData/TT41.BTV.412426/Acquisition/positionSet2,Dataset,1,"(1,)",float64
1725,AwakeEventData/TT41.BTV.412426/Acquisition/projDataSet1,Dataset,400,"(1, 400)",float64
1726,AwakeEventData/TT41.BTV.412426/Acquisition/projDataSet2,Dataset,300,"(1, 300)",float64
1727,AwakeEventData/TT41.BTV.412426/Acquisition/projPositionSet1,Dataset,400,"(1, 400)",float64
1728,AwakeEventData/TT41.BTV.412426/Acquisition/projPositionSet2,Dataset,300,"(1, 300)",float64
1729,AwakeEventData/TT41.BTV.412426/Acquisition/propType,Dataset,1,"(1,)",int32
1730,AwakeEventData/TT41.BTV.412426/Acquisition/rightBottomReference,Dataset,2,"(2,)",int16
1731,AwakeEventData/TT41.BTV.412426/Acquisition/rightTopReference,Dataset,2,"(2,)",int16
1732,AwakeEventData/TT41.BTV.412426/Acquisition/saturationThreshold,Dataset,1,"(1,)",int16
1733,AwakeEventData/TT41.BTV.412426/Acquisition/screenSelect,Dataset,1,"(1,)",int32
1734,AwakeEventData/TT41.BTV.412426/Acquisition/screenSelectStr,Dataset,4,"(4,)",|S10
1735,AwakeEventData/TT41.BTV.412426/Acquisition/screenSelect_max,Dataset,1,"(1,)",int32
1736,AwakeEventData/TT41.BTV.412426/Acquisition/screenSelect_min,Dataset,1,"(1,)",int32
1737,AwakeEventData/TT41.BTV.412426/Acquisition/secondLamp,Dataset,1,"(1,)",int16
1738,AwakeEventData/TT41.BTV.412426/Acquisition/secondLamp_max,Dataset,1,"(1,)",int16
1739,AwakeEventData/TT41.BTV.412426/Acquisition/secondLamp_min,Dataset,1,"(1,)",int16
1740,AwakeEventData/TT41.BTV.412426/Acquisition/sigmaSet1,Dataset,1,"(1,)",float64
1741,AwakeEventData/TT41.BTV.412426/Acquisition/sigmaSet2,Dataset,1,"(1,)",float64
1742,AwakeEventData/TT41.BTV.412426/Acquisition/superCycleNb,Dataset,1,"(1,)",int32
1743,AwakeEventData/TT41.BTV.412426/Acquisition/tgSet1,Dataset,1,"(1, 1)",float64
1744,AwakeEventData/TT41.BTV.412426/Acquisition/tgSet2,Dataset,1,"(1, 1)",float64
1745,AwakeEventData/TT41.BTV.412426/Acquisition/userImageSelection,Dataset,1,"(1,)",Unsupported Datatype
1746,AwakeEventData/TT41.BTV.412426/Acquisition/userImageSelectionNumber,Dataset,1,"(1,)",int16
1747,AwakeEventData/TT41.BTV.412426/Acquisition/videoGain,Dataset,1,"(1,)",int32
1748,AwakeEventData/TT41.BTV.412426/Image,Group,,,
1749,AwakeEventData/TT41.BTV.412426/Image/acqCounter,Dataset,1,"(1,)",int32
1750,AwakeEventData/TT41.BTV.412426/Image/acqDesc,Dataset,1,"(1,)",|S7
1751,AwakeEventData/TT41.BTV.412426/Image/acqMsg,Dataset,1,"(1,)",|S2
1752,AwakeEventData/TT41.BTV.412426/Image/acqState,Dataset,1,"(1,)",int32
1753,AwakeEventData/TT41.BTV.412426/Image/acqTime,Dataset,1,"(1,)",|S26
1754,AwakeEventData/TT41.BTV.412426/Image/acqTimeInCycle,Dataset,1,"(1,)",float64
1755,AwakeEventData/TT41.BTV.412426/Image/amplitudeSet1,Dataset,1,"(1,)",float64
1756,AwakeEventData/TT41.BTV.412426/Image/amplitudeSet2,Dataset,1,"(1,)",float64
1757,AwakeEventData/TT41.BTV.412426/Image/beamID,Dataset,1,"(1,)",int32
1758,AwakeEventData/TT41.BTV.412426/Image/cameraOffset,Dataset,1,"(1,)",int16
1759,AwakeEventData/TT41.BTV.412426/Image/cameraOffset_max,Dataset,1,"(1,)",int16
1760,AwakeEventData/TT41.BTV.412426/Image/cameraOffset_min,Dataset,1,"(1,)",int16
1761,AwakeEventData/TT41.BTV.412426/Image/cameraSwitch,Dataset,1,"(1,)",int32
1762,AwakeEventData/TT41.BTV.412426/Image/cameraZoom,Dataset,1,"(1,)",int32
1763,AwakeEventData/TT41.BTV.412426/Image/cycleTime,Dataset,1,"(1,)",|S26
1764,AwakeEventData/TT41.BTV.412426/Image/descSet1,Dataset,1,"(1,)",|S21
1765,AwakeEventData/TT41.BTV.412426/Image/descSet2,Dataset,1,"(1,)",|S19
1766,AwakeEventData/TT41.BTV.412426/Image/deviceName,Dataset,1,"(1,)",|S15
1767,AwakeEventData/TT41.BTV.412426/Image/filterSelect,Dataset,1,"(1,)",int32
1768,AwakeEventData/TT41.BTV.412426/Image/filterSelectStr,Dataset,4,"(4,)",|S9
1769,AwakeEventData/TT41.BTV.412426/Image/filterSelect_max,Dataset,1,"(1,)",int32
1770,AwakeEventData/TT41.BTV.412426/Image/filterSelect_min,Dataset,1,"(1,)",int32
1771,AwakeEventData/TT41.BTV.412426/Image/firstLamp,Dataset,1,"(1,)",int16
1772,AwakeEventData/TT41.BTV.412426/Image/firstLamp_max,Dataset,1,"(1,)",int16
1773,AwakeEventData/TT41.BTV.412426/Image/firstLamp_min,Dataset,1,"(1,)",int16
1774,AwakeEventData/TT41.BTV.412426/Image/imagePositionSet1,Dataset,400,"(1, 400)",float64
1775,AwakeEventData/TT41.BTV.412426/Image/imagePositionSet1_unit,Dataset,1,"(1,)",|S2
1776,AwakeEventData/TT41.BTV.412426/Image/imagePositionSet2,Dataset,300,"(1, 300)",float64
1777,AwakeEventData/TT41.BTV.412426/Image/imagePositionSet2_unit,Dataset,1,"(1,)",|S2
1778,AwakeEventData/TT41.BTV.412426/Image/imageSet,Dataset,120000,"(1, 120000)",int16
1779,AwakeEventData/TT41.BTV.412426/Image/leftBottomReference,Dataset,2,"(2,)",int16
1780,AwakeEventData/TT41.BTV.412426/Image/leftTopReference,Dataset,2,"(2,)",int16
1781,AwakeEventData/TT41.BTV.412426/Image/mire,Dataset,1,"(1,)",int32
1782,AwakeEventData/TT41.BTV.412426/Image/nbAcq,Dataset,1,"(1,)",int32
1783,AwakeEventData/TT41.BTV.412426/Image/nbDataSets,Dataset,1,"(1,)",int32
1784,AwakeEventData/TT41.BTV.412426/Image/nbImages,Dataset,1,"(1,)",int32
1785,AwakeEventData/TT41.BTV.412426/Image/nbPtsInSet1,Dataset,1,"(1,)",int32
1786,AwakeEventData/TT41.BTV.412426/Image/nbPtsInSet2,Dataset,1,"(1,)",int32
1787,AwakeEventData/TT41.BTV.412426/Image/observables,Dataset,1,"(1,)",int32
1788,AwakeEventData/TT41.BTV.412426/Image/offsetCalSet1,Dataset,4,"(4,)",float64
1789,AwakeEventData/TT41.BTV.412426/Image/offsetCalSet2,Dataset,4,"(4,)",float64
1790,AwakeEventData/TT41.BTV.412426/Image/pixelCalSet1,Dataset,4,"(4,)",float64
1791,AwakeEventData/TT41.BTV.412426/Image/pixelCalSet2,Dataset,4,"(4,)",float64
1792,AwakeEventData/TT41.BTV.412426/Image/planeSet1,Dataset,1,"(1,)",int32
1793,AwakeEventData/TT41.BTV.412426/Image/planeSet2,Dataset,1,"(1,)",int32
1794,AwakeEventData/TT41.BTV.412426/Image/positionSet1,Dataset,1,"(1,)",float64
1795,AwakeEventData/TT41.BTV.412426/Image/positionSet2,Dataset,1,"(1,)",float64
1796,AwakeEventData/TT41.BTV.412426/Image/propType,Dataset,1,"(1,)",int32
1797,AwakeEventData/TT41.BTV.412426/Image/rightBottomReference,Dataset,2,"(2,)",int16
1798,AwakeEventData/TT41.BTV.412426/Image/rightTopReference,Dataset,2,"(2,)",int16
1799,AwakeEventData/TT41.BTV.412426/Image/saturationThreshold,Dataset,1,"(1,)",int16
1800,AwakeEventData/TT41.BTV.412426/Image/screenSelect,Dataset,1,"(1,)",int32
1801,AwakeEventData/TT41.BTV.412426/Image/screenSelectStr,Dataset,4,"(4,)",|S10
1802,AwakeEventData/TT41.BTV.412426/Image/screenSelect_max,Dataset,1,"(1,)",int32
1803,AwakeEventData/TT41.BTV.412426/Image/screenSelect_min,Dataset,1,"(1,)",int32
1804,AwakeEventData/TT41.BTV.412426/Image/secondLamp,Dataset,1,"(1,)",int16
1805,AwakeEventData/TT41.BTV.412426/Image/secondLamp_max,Dataset,1,"(1,)",int16
1806,AwakeEventData/TT41.BTV.412426/Image/secondLamp_min,Dataset,1,"(1,)",int16
1807,AwakeEventData/TT41.BTV.412426/Image/sigmaSet1,Dataset,1,"(1,)",float64
1808,AwakeEventData/TT41.BTV.412426/Image/sigmaSet2,Dataset,1,"(1,)",float64
1809,AwakeEventData/TT41.BTV.412426/Image/superCycleNb,Dataset,1,"(1,)",int32
1810,AwakeEventData/TT41.BTV.412426/Image/userImageSelection,Dataset,1,"(1,)",Unsupported Datatype
1811,AwakeEventData/TT41.BTV.412426/Image/userImageSelectionNumber,Dataset,1,"(1,)",int16
1812,AwakeEventData/TT41.BTV.412426/Image/videoGain,Dataset,1,"(1,)",int32
1813,AwakeEventData/TT41.BTV.412442,Group,,,
1814,AwakeEventData/TT41.BTV.412442/Acquisition,Dataset,1,(),|S98
1815,AwakeEventData/TT41.BTV.412442/Image,Dataset,1,(),|S92
1816,AwakeEventData/TT43.BPM.430010,Group,,,
1817,AwakeEventData/TT43.BPM.430010/Acquisition,Group,,,
1818,AwakeEventData/TT43.BPM.430010/Acquisition/horAvePos,Dataset,1,"(1,)",float32
1819,AwakeEventData/TT43.BPM.430010/Acquisition/horPos,Dataset,12,"(12,)",float32
1820,AwakeEventData/TT43.BPM.430010/Acquisition/posOK,Dataset,0,"(0,)",Unsupported Datatype
1821,AwakeEventData/TT43.BPM.430010/Acquisition/sigma,Dataset,12,"(12,)",int32
1822,AwakeEventData/TT43.BPM.430010/Acquisition/sigmaAvePos,Dataset,1,"(1,)",float32
1823,AwakeEventData/TT43.BPM.430010/Acquisition/spsExtraction,Dataset,1,(),bool
1824,AwakeEventData/TT43.BPM.430010/Acquisition/spsExtractionIndex,Dataset,1,"(1,)",int32
1825,AwakeEventData/TT43.BPM.430010/Acquisition/verAvePos,Dataset,1,"(1,)",float32
1826,AwakeEventData/TT43.BPM.430010/Acquisition/verPos,Dataset,12,"(12,)",float32
1827,AwakeEventData/TT43.BPM.430028,Group,,,
1828,AwakeEventData/TT43.BPM.430028/Acquisition,Group,,,
1829,AwakeEventData/TT43.BPM.430028/Acquisition/horAvePos,Dataset,1,"(1,)",float32
1830,AwakeEventData/TT43.BPM.430028/Acquisition/horPos,Dataset,12,"(12,)",float32
1831,AwakeEventData/TT43.BPM.430028/Acquisition/posOK,Dataset,0,"(0,)",Unsupported Datatype
1832,AwakeEventData/TT43.BPM.430028/Acquisition/sigma,Dataset,12,"(12,)",int32
1833,AwakeEventData/TT43.BPM.430028/Acquisition/sigmaAvePos,Dataset,1,"(1,)",float32
1834,AwakeEventData/TT43.BPM.430028/Acquisition/spsExtraction,Dataset,1,(),bool
1835,AwakeEventData/TT43.BPM.430028/Acquisition/spsExtractionIndex,Dataset,1,"(1,)",int32
1836,AwakeEventData/TT43.BPM.430028/Acquisition/verAvePos,Dataset,1,"(1,)",float32
1837,AwakeEventData/TT43.BPM.430028/Acquisition/verPos,Dataset,12,"(12,)",float32
1838,AwakeEventData/TT43.BPM.430039,Group,,,
1839,AwakeEventData/TT43.BPM.430039/Acquisition,Group,,,
1840,AwakeEventData/TT43.BPM.430039/Acquisition/horAvePos,Dataset,1,"(1,)",float32
1841,AwakeEventData/TT43.BPM.430039/Acquisition/horPos,Dataset,12,"(12,)",float32
1842,AwakeEventData/TT43.BPM.430039/Acquisition/posOK,Dataset,0,"(0,)",Unsupported Datatype
1843,AwakeEventData/TT43.BPM.430039/Acquisition/sigma,Dataset,12,"(12,)",int32
1844,AwakeEventData/TT43.BPM.430039/Acquisition/sigmaAvePos,Dataset,1,"(1,)",float32
1845,AwakeEventData/TT43.BPM.430039/Acquisition/spsExtraction,Dataset,1,(),bool
1846,AwakeEventData/TT43.BPM.430039/Acquisition/spsExtractionIndex,Dataset,1,"(1,)",int32
1847,AwakeEventData/TT43.BPM.430039/Acquisition/verAvePos,Dataset,1,"(1,)",float32
1848,AwakeEventData/TT43.BPM.430039/Acquisition/verPos,Dataset,12,"(12,)",float32
1849,AwakeEventData/TT43.BPM.430103,Group,,,
1850,AwakeEventData/TT43.BPM.430103/Acquisition,Group,,,
1851,AwakeEventData/TT43.BPM.430103/Acquisition/horAvePos,Dataset,1,"(1,)",float32
1852,AwakeEventData/TT43.BPM.430103/Acquisition/horPos,Dataset,12,"(12,)",float32
1853,AwakeEventData/TT43.BPM.430103/Acquisition/posOK,Dataset,0,"(0,)",Unsupported Datatype
1854,AwakeEventData/TT43.BPM.430103/Acquisition/sigma,Dataset,12,"(12,)",int32
1855,AwakeEventData/TT43.BPM.430103/Acquisition/sigmaAvePos,Dataset,1,"(1,)",float32
1856,AwakeEventData/TT43.BPM.430103/Acquisition/spsExtraction,Dataset,1,(),bool
1857,AwakeEventData/TT43.BPM.430103/Acquisition/spsExtractionIndex,Dataset,1,"(1,)",int32
1858,AwakeEventData/TT43.BPM.430103/Acquisition/verAvePos,Dataset,1,"(1,)",float32
1859,AwakeEventData/TT43.BPM.430103/Acquisition/verPos,Dataset,12,"(12,)",float32
1860,AwakeEventData/TT43.BPM.430129,Group,,,
1861,AwakeEventData/TT43.BPM.430129/Acquisition,Group,,,
1862,AwakeEventData/TT43.BPM.430129/Acquisition/horAvePos,Dataset,1,"(1,)",float32
1863,AwakeEventData/TT43.BPM.430129/Acquisition/horPos,Dataset,12,"(12,)",float32
1864,AwakeEventData/TT43.BPM.430129/Acquisition/posOK,Dataset,0,"(0,)",Unsupported Datatype
1865,AwakeEventData/TT43.BPM.430129/Acquisition/sigma,Dataset,12,"(12,)",int32
1866,AwakeEventData/TT43.BPM.430129/Acquisition/sigmaAvePos,Dataset,1,"(1,)",float32
1867,AwakeEventData/TT43.BPM.430129/Acquisition/spsExtraction,Dataset,1,(),bool
1868,AwakeEventData/TT43.BPM.430129/Acquisition/spsExtractionIndex,Dataset,1,"(1,)",int32
1869,AwakeEventData/TT43.BPM.430129/Acquisition/verAvePos,Dataset,1,"(1,)",float32
1870,AwakeEventData/TT43.BPM.430129/Acquisition/verPos,Dataset,12,"(12,)",float32
1871,AwakeEventData/TT43.BPM.430203,Group,,,
1872,AwakeEventData/TT43.BPM.430203/Acquisition,Group,,,
1873,AwakeEventData/TT43.BPM.430203/Acquisition/horAvePos,Dataset,1,"(1,)",float32
1874,AwakeEventData/TT43.BPM.430203/Acquisition/horPos,Dataset,12,"(12,)",float32
1875,AwakeEventData/TT43.BPM.430203/Acquisition/posOK,Dataset,0,"(0,)",Unsupported Datatype
1876,AwakeEventData/TT43.BPM.430203/Acquisition/sigma,Dataset,12,"(12,)",int32
1877,AwakeEventData/TT43.BPM.430203/Acquisition/sigmaAvePos,Dataset,1,"(1,)",float32
1878,AwakeEventData/TT43.BPM.430203/Acquisition/spsExtraction,Dataset,1,(),bool
1879,AwakeEventData/TT43.BPM.430203/Acquisition/spsExtractionIndex,Dataset,1,"(1,)",int32
1880,AwakeEventData/TT43.BPM.430203/Acquisition/verAvePos,Dataset,1,"(1,)",float32
1881,AwakeEventData/TT43.BPM.430203/Acquisition/verPos,Dataset,12,"(12,)",float32
1882,AwakeEventData/TT43.BPM.430308,Group,,,
1883,AwakeEventData/TT43.BPM.430308/Acquisition,Group,,,
1884,AwakeEventData/TT43.BPM.430308/Acquisition/horAvePos,Dataset,1,"(1,)",float32
1885,AwakeEventData/TT43.BPM.430308/Acquisition/horPos,Dataset,12,"(12,)",float32
1886,AwakeEventData/TT43.BPM.430308/Acquisition/posOK,Dataset,0,"(0,)",Unsupported Datatype
1887,AwakeEventData/TT43.BPM.430308/Acquisition/sigma,Dataset,12,"(12,)",int32
1888,AwakeEventData/TT43.BPM.430308/Acquisition/sigmaAvePos,Dataset,1,"(1,)",float32
1889,AwakeEventData/TT43.BPM.430308/Acquisition/spsExtraction,Dataset,1,(),bool
1890,AwakeEventData/TT43.BPM.430308/Acquisition/spsExtractionIndex,Dataset,1,"(1,)",int32
1891,AwakeEventData/TT43.BPM.430308/Acquisition/verAvePos,Dataset,1,"(1,)",float32
1892,AwakeEventData/TT43.BPM.430308/Acquisition/verPos,Dataset,12,"(12,)",float32
1893,AwakeEventData/VGP.412400,Group,,,
1894,AwakeEventData/VGP.412400/PR,Group,,,
1895,AwakeEventData/VGP.412400/PR/value,Dataset,1,"(1,)",float32
1896,AwakeEventData/VGP.412423,Group,,,
1897,AwakeEventData/VGP.412423/PR,Group,,,
1898,AwakeEventData/VGP.412423/PR/value,Dataset,1,"(1,)",float32
1899,AwakeEventData/VTUAwake2Fc,Group,,,
1900,AwakeEventData/VTUAwake2Fc/ModeAcq,Group,,,
1901,AwakeEventData/VTUAwake2Fc/ModeAcq/pdcOutDelay,Dataset,1,"(1,)",int16
1902,AwakeEventData/VTUAwake2Fc/NormalModeAcq,Group,,,
1903,AwakeEventData/VTUAwake2Fc/NormalModeAcq/b_offline,Dataset,1,"(1,)",int64
1904,AwakeEventData/VTUAwake2Frep,Group,,,
1905,AwakeEventData/VTUAwake2Frep/ModeAcq,Group,,,
1906,AwakeEventData/VTUAwake2Frep/ModeAcq/pdcOutDelay,Dataset,1,"(1,)",int16
1907,AwakeEventData/VTUAwake2Frep/NormalModeAcq,Group,,,
1908,AwakeEventData/VTUAwake2Frep/NormalModeAcq/b_offline,Dataset,1,"(1,)",int64
1909,AwakeEventData/VTUAwake3FT0,Group,,,
1910,AwakeEventData/VTUAwake3FT0/ModeAcq,Group,,,
1911,AwakeEventData/VTUAwake3FT0/ModeAcq/pdcOutDelay,Dataset,1,"(1,)",int16
1912,AwakeEventData/VTUAwake3FT0/NormalModeAcq,Group,,,
1913,AwakeEventData/VTUAwake3FT0/NormalModeAcq/b_offline,Dataset,1,"(1,)",int64
1914,AwakeEventData/VTUAwake3FT1,Group,,,
1915,AwakeEventData/VTUAwake3FT1/ModeAcq,Group,,,
1916,AwakeEventData/VTUAwake3FT1/ModeAcq/pdcOutDelay,Dataset,1,"(1,)",int16
1917,AwakeEventData/VTUAwake3FT1/NormalModeAcq,Group,,,
1918,AwakeEventData/VTUAwake3FT1/NormalModeAcq/b_offline,Dataset,1,"(1,)",int64
1919,AwakeEventData/VVGF.412400,Group,,,
1920,AwakeEventData/VVGF.412400/StartCounterSt,Group,,,
1921,AwakeEventData/VVGF.412400/StartCounterSt/value,Dataset,1,"(1,)",int32
1922,AwakeEventData/VVGF.412400/State,Group,,,
1923,AwakeEventData/VVGF.412400/State/value,Dataset,1,"(1,)",int16
1924,AwakeEventData/VVGF.412423,Group,,,
1925,AwakeEventData/VVGF.412423/StartCounterSt,Group,,,
1926,AwakeEventData/VVGF.412423/StartCounterSt/value,Dataset,1,"(1,)",int32
1927,AwakeEventData/VVGF.412423/State,Group,,,
1928,AwakeEventData/VVGF.412423/State/value,Dataset,1,"(1,)",int16
1929,AwakeEventData/XMPP-STREAK,Group,,,
1930,AwakeEventData/XMPP-STREAK/StreakImage,Group,,,
1931,AwakeEventData/XMPP-STREAK/StreakImage/streakImageBinning,Dataset,1,"(1,)",|S5
1932,AwakeEventData/XMPP-STREAK/StreakImage/streakImageData,Dataset,344064,"(344064,)",int32
1933,AwakeEventData/XMPP-STREAK/StreakImage/streakImageExposureTime,Dataset,1,"(1,)",|S5
1934,AwakeEventData/XMPP-STREAK/StreakImage/streakImageHeight,Dataset,1,"(1,)",int64
1935,AwakeEventData/XMPP-STREAK/StreakImage/streakImageInfo,Dataset,1,"(1,)",|S2768
1936,AwakeEventData/XMPP-STREAK/StreakImage/streakImageMcpGain,Dataset,1,"(1,)",int64
1937,AwakeEventData/XMPP-STREAK/StreakImage/streakImageMode,Dataset,1,"(1,)",|S7
1938,AwakeEventData/XMPP-STREAK/StreakImage/streakImageProjection,Dataset,512,"(512,)",float32
1939,AwakeEventData/XMPP-STREAK/StreakImage/streakImageTime,Dataset,1,"(1,)",|S12
1940,AwakeEventData/XMPP-STREAK/StreakImage/streakImageTimeRange,Dataset,1,"(1,)",|S4
1941,AwakeEventData/XMPP-STREAK/StreakImage/streakImageTimeValues,Dataset,512,"(512,)",float64
1942,AwakeEventData/XMPP-STREAK/StreakImage/streakImageTrigLevel,Dataset,1,"(1,)",float32
1943,AwakeEventData/XMPP-STREAK/StreakImage/streakImageWidth,Dataset,1,"(1,)",int64
1944,AwakeEventData/XUCL-SPECTRO,Group,,,
1945,AwakeEventData/XUCL-SPECTRO/BinningSetting,Group,,,
1946,AwakeEventData/XUCL-SPECTRO/BinningSetting/hbin,Dataset,1,"(1,)",int32
1947,AwakeEventData/XUCL-SPECTRO/BinningSetting/hend,Dataset,1,"(1,)",int32
1948,AwakeEventData/XUCL-SPECTRO/BinningSetting/hstart,Dataset,1,"(1,)",int32
1949,AwakeEventData/XUCL-SPECTRO/BinningSetting/readMode,Dataset,1,"(1,)",int32
1950,AwakeEventData/XUCL-SPECTRO/BinningSetting/vbin,Dataset,1,"(1,)",int32
